X,Y,OBJECTID,ID,STATUS,REASON,ROAD,DESCRIPTION,SUBURB,UPDATETIME,TMR,LOCATION,SOURCE,GlobalID
17025631.23,-3168267.969,475,LPR_111,Open,Flooded,Allen Road, ,BUNYA,2020/02/26 05:00:00+00,0,"Allen Road, BUNYA",DWCP,e62d390d-4e4f-493b-b2c9-11d31a30c5bc
17021506.73,-3164997.128,476,LPR_112,Open,Flooded,Branch Creek Road, ,CLEAR MOUNTAIN,2020/02/26 05:00:00+00,0,"Branch Creek Road, CLEAR MOUNTAIN",DWCP,8161c553-def6-4be8-b337-bfa9837d466a
17024121.28,-3169260.895,477,LPR_113,Open,Flooded,Bunya Road,0.47km east of Retreat Ct,BUNYA,2020/02/26 05:00:00+00,0,"Bunya Road 0.47km east of Retreat Ct, BUNYA",DWCP,3b84b6b3-cd34-43a1-bb5f-c9d315231f28
17021040.58,-3164330.479,478,LPR_114,Open,Flooded,Buranda Road, ,CLEAR MOUNTAIN,2020/02/26 05:00:00+00,0,"Buranda Road, CLEAR MOUNTAIN",DWCP,5d8ca068-7aa8-4ed3-800e-e2b87ce37c9c
17036681.21,-3125891.874,479,PUM_020,Open,Flooded,Donnybrook Road, ,DONNYBROOK,2022/03/03 04:00:00+00,0,"Donnybrook Road, DONNYBROOK",DWCP,fd0cdd66-0df8-4211-bcbc-72544dd88bc2
17032289.33,-3153745.944,480,HAY_035,Open,Flooded,Duffield Road,near Orchid Av,KALLANGUR,2020/02/26 05:00:00+00,0,"Duffield Road, KALLANGUR",DWCP,0a65dd70-7c7c-4801-b8e8-395a72c7a557
17017910.82,-3169229.782,481,LPR_115,Open,Flooded,Gibbons Road, ,SAMFORD VALLEY,2020/02/26 05:00:00+00,0,"Gibbons Road, SAMFORD VALLEY",DWCP,0f6cfac9-4f93-4d8a-96ff-3660acd45d6d
17023854.61,-3161814.865,482,LPR_116,Open,Flooded,Ira Buckby Road West, ,CASHMERE,2020/02/26 05:00:00+00,0,"Ira Buckby Road West, CASHMERE",DWCP,9f433b14-89ec-49a9-a3c9-f7260475af21
17029176.69,-3160890.111,483,LPR_117,Open,Flooded,Kensington Way, ,STRATHPINE,2022/02/27 16:30:00+00,0,Kensington Way,DWCP,f8ca9c9f-4ee8-4ffa-bfae-0648ee993104
17025008.56,-3162365.097,484,LPR_118,Open,Flooded,Lilley Road,,WARNER,2020/02/26 05:00:00+00,0,Lilley Road,DWCP,3152302a-4288-4c53-a76a-76b7d97fba2b
17013225.49,-3150094.874,485,UPR_066,Open,Flooded,Mount Samson Road, ,DAYBORO,2022/02/26 17:15:00+00,0,"Mount Samson Road, DAYBORO",DWCP,02baf150-65c2-40df-a947-9e9ebaccc1f3
17021911.12,-3140334.308,486,CAB_132,Open,Flooded,Nairn Road,,MORAYFIELD,2022/03/14 04:00:00+00,0,Nairn Road,DWCP,eac17e75-56d0-4a84-912e-4206adf68016
17030105.52,-3147376.671,487,HAY_036,Open,Flooded,Old Gympie Road, ,NARANGBA,2020/02/26 05:00:00+00,0,"Old Gympie Road At Salwater Creek, NARANGBA",DWCP,d03cb5cc-c079-4fbb-b643-fb4b9817498e
17012555.05,-3148875.401,488,UPR_067,Open,Flooded,Mount Samson Road,0.27km south of Laidlaw ST,DAYBORO,2022/02/27 12:30:00+00,0,"Mount Samson 0.27km south of  Laidlaw, DAYBORO",DWCP,b4e7b1f5-c296-4263-94ad-9a6181ff146c
17027917.65,-3161575.647,489,LPR_120,Open,Flooded,Old North Cresent, ,STRATHPINE,2020/02/26 05:00:00+00,0,"Old North Cresent, STRATHPINE",DWCP,656cdc65-61b6-4e48-a2d8-bd21e20330a7
17026271.56,-3166321.144,490,LPR_121,Open,Flooded,Queen Elizabeth Drive, ,EATONS HILL,2020/02/26 05:00:00+00,0,"Queen Elizabeth Drive, EATONS HILL",DWCP,c7fae1b6-6ff3-487b-a27e-bb28e7faf166
17035361.53,-3154504.715,491,HAY_037,Open,Flooded,Topaz Drive, ,MANGO HILL,2020/02/26 05:00:00+00,0,"Topaz Drive, MANGO HILL",DWCP,c2659557-7833-4ba3-97aa-92df3da05221
17029570.21,-3136956.559,492,CAB_133,Open,Flooded,Trafalger Drive, ,MORAYFIELD,2020/02/26 05:00:00+00,0,Trafalger Drive,DWCP,e7f66293-5748-4ec1-b432-71e4eaefba56
17018974.21,-3168946.794,493,LPR_123,Open,Flooded,Warwick Lane, ,SAMFORD VALLEY,2020/02/26 05:00:00+00,0,"Warwick Lane, SAMFORD VALLEY",DWCP,38efdd6e-0c38-4365-badd-827b936cb8f9
17026068.27,-3130287.885,494,CAB_134,Open,Flooded,Porter Road,,CABOOLTURE,2020/02/26 05:00:00+00,0,Porter Road,DWCP,3180af70-c051-427d-9820-6704c7fa69c9
17027852.63,-3155906.032,495,LPR_124,Open,Flooded,Frenchs Road,at Beeville Road,PETRIE,2020/02/26 05:00:00+00,0,Frenchs Road,DWCP,8e390459-e0f5-4c94-8ab3-32b26f83b23e
17027927.75,-3137871.805,496,CAB_140,Open,Flooded,Glenwood Drive,,MORAYFIELD,2020/02/26 05:00:00+00,0,Glenwood Drive,DWCP,f169f96a-51e3-4fb5-9aeb-bab5e485c068
17031661.31,-3146254.574,497,BUR_062,Open,Flooded,Deception Bay Road,,DECEPTION BAY,2020/02/26 05:00:00+00,0,Deception Bay Road,DWCP,b4b40575-afaf-49ff-aae7-65c745a5d430
17025267.16,-3143578.667,498,BUR_059,Open,Flooded,Rowley Road,at Mathew Crescent,BURPENGARY,2022/05/13 03:30:00+00,0,Rowley Road,DWCP,e5631e41-5352-4644-bf5f-f0e2304bae39
17024232.08,-3127698.007,499,CAB_135,Open,Flooded,Old Gympie Road,between Hatchman Court and Breadsell Drive,CABOOLTURE,2020/02/26 05:00:00+00,0,Old Gympie Road,DWCP,ac1cdb72-1d2a-420d-b548-e0c679f97400
17026320.74,-3149937.169,500,SID_021,Open,Flooded,Browns Road,intersection of Mumford Road,KURWONGBAH,2020/02/26 05:00:00+00,0,Browns Road,DWCP,2c596d63-3800-4eef-ad9c-632cd9d1332c
17025917.76,-3126262.121,501,PUM_027,Open,Flooded,Hamilton Road,intersection of Mansfield Road,ELIMBAH,2020/02/26 05:00:00+00,0,Hamilton Road,DWCP,a3e5cc92-5a4b-45a5-bf63-20c213bf25ec
17026165.54,-3136013.943,502,CAB_136,Open,Flooded,Morayfield Road,northbound near shopping centre,MORAYFIELD,2020/02/26 05:00:00+00,0,Morayfield Road,DWCP,15b38b90-7413-4282-8a9c-b223f11c21fa
17027470.57,-3163996.459,503,LPR_125,Open,Flooded,Warner Road,at Cooparoo Road end,WARNER,2020/02/26 05:00:00+00,0,Warner Road,DWCP,e8d3b67c-3c89-4388-972d-2f638952c55e
17029437.57,-3142631.432,504,BUR_060,Open,Flooded,Arthur Drewett Drive Overpass,,BURPENGARY EAST,2020/02/26 05:00:00+00,0,Arthur Drewett Drive Overpass,DWCP,93344fdc-6cfa-47e0-b05c-75e0ee606943
17028652.5,-3131233.253,505,CAB_137,Open,Flooded,Male Road,at intersection of Elof Road,CABOOLTURE,2020/02/26 05:00:00+00,0,Male Road,DWCP,1dca17c4-cc9b-4acd-83eb-8033d579e668
17030555.99,-3163403.383,506,LPR_126,Open,Flooded,South Pine Road,near Kremzow Road,BRENDALE,2020/02/26 05:00:00+00,0,South Pine Road,DWCP,8a5af2aa-bea9-47f4-9405-c6976486b32e
17024587.3,-3137275.505,507,CAB_138,Open,Flooded,Walkers Road,at intersection of Bristlebird Drive,MORAYFIELD,2022/02/26 10:15:00+00,0,Walkers Road,DWCP,f9eddc98-4027-45c3-a87f-c252dd89a7f0
17048909.84,-3131361.617,508,BRI_024,Open,Flooded,Faraday Street,,BELLARA,2020/02/26 05:00:00+00,0,Faraday Street,DWCP,056c7685-7470-45ed-908f-809b31ef1099
17026438.77,-3136616.068,509,CAB_139,Open,Flooded,William Berry Drive,,MORAYFIELD,2022/02/28 19:00:00+00,0,William Berry Drive,DWCP,0f0c1a6b-0025-48c0-94f1-3f3dc7fba8a5
17018476.79,-3142854.365,510,BUR_061,Open,Flooded,Moorina Road,at intersection Haywood Road,MOORINA,2022/02/27 15:30:00+00,0,Moorina Road,DWCP,655b0f24-d98a-47e3-9381-4452116f5f60
17047922.49,-3131199.313,511,BRI_025,Open,Flooded,Sylvan Beach Esplanade,near number 81,BELLARA,2020/02/26 05:00:00+00,0,Sylvan Beach Esplanade,DWCP,60721bd6-5898-46b1-abfb-dca005ac845c
17021668.11,-3122265.096,512,PUM_028,Open,Flooded,Williams Road,,WAMURAN,2020/02/26 05:00:00+00,0,Williams Road,DWCP,722946ef-b932-4b00-828f-48ccffa6479e
17032949.14,-3136219.762,513,CAB_095,Open,Flooded,Beachmere Road,,BEACHMERE,2022/03/03 03:50:00+00,1,Beachmere Road,DWCP,4d972a72-605e-44ec-bd88-cef7fb39c1ec
17031367.96,-3134020.472,514,CAB_087,Open,Flooded,Bribie Island Road,at Hickey Road intersection,CABOOLTURE,2022/02/28 04:20:00+00,1,"Bribie Island Road at Hickey Road Intersection, CABOOLTURE",DWCP,157cc4ad-c691-4c4c-b540-e51549a44499
17034090.09,-3132707.054,515,CAB_083,Open,Flooded,Bribie Island Road,at Old Toorbul Point Road,CABOOLTURE,2022/02/28 04:20:00+00,1,"Bribie Island Rd at Old Toorbul Point Road, CABOOLTURE",DWCP,7cf1256d-f587-483b-b7fb-0ffa06dce870
17031869.45,-3163011.34,516,LPR_027,Open,Flooded,Gympie Road,at Bald Hills Flat - Closed East Bound Only,STRATHPINE,2022/05/14 16:15:00+00,1,Gympie Road,DWCP,15c69b05-e69d-49bc-a6db-4b489ed0372e
17029788.96,-3145131.767,517,BUR_041,Open,Flooded,Old Gympie Road,near Phillips Street,BURPENGARY,2020/02/26 05:00:00+00,1,"Old Gympie Road near Phillips, BURPENGARY",DWCP,877c6854-f995-466b-a610-07b62353f4ea
17029917.06,-3145201.192,518,BUR_020,Open,Flooded,Bruce Highway, ,DECEPTION BAY,2020/02/26 05:00:00+00,1,"Bruce Highway, DECEPTION BAY",DWCP,e9d44f6a-080f-421b-8920-54aa711edd7d
17032898.18,-3146820.667,519,BUR_006,Open,Flooded,Deception Bay Road,near Krause street,DECEPTION BAY,2020/02/26 05:00:00+00,1,Deception Bay Road,DWCP,fd39b7e1-4a0a-4184-9696-853c496009b4
17030662.06,-3134703.349,520,CAB_094,Open,Flooded,Beachmere Road,at intersection of Hickey Road,CABOOLTURE,2020/02/26 05:00:00+00,1,"Beachmere Road at intersection of Hickey Road, CABOOLTURE",DWCP,8d16ffe6-8466-4981-8abc-7d2a13a10ec1
17029397.18,-3142488.312,521,BUR_032,Open,Flooded,Bruce Highway,at Burpengary Creek,BURPENGARY,2020/02/26 05:00:00+00,1,"Bruce Highway at Burpengary Creek, BURPENGARY",DWCP,36bd0b4f-6f81-40a7-a9f9-f2c16079c3f5
17029812.71,-3157856.328,522,LPR_058,Open,Flooded,Gympie Road,at North Pine River (AJ Wyllie Bridge),PETRIE,2022/02/28 07:20:00+00,1,"Gympie Road at North Pine River (AJ Wyllie Bridge), PETRIE",DWCP,c6683822-8eb6-4c07-a268-c1e9fae28681
17006966.41,-3129163.561,523,NEU_005,Open,Flooded,Mt Mee Road,at Red Bend,MOUNT MEE,2020/02/26 05:00:00+00,1,Mt Mee Road,DWCP,468def29-be84-44fc-b442-4b01279f8e1a
17035443.14,-3137659.701,524,CAB_050,Open,Flooded,Beachmere Road,at Adcock Road,BEACHMERE,2022/03/03 03:50:00+00,1,"Beachmere Road at Adcock Road, BEACHMERE",DWCP,43b5d486-5390-45a6-b46b-0a8d5770fdfc
17047673.7,-3132665.643,525,PUM_016,Open,Flooded,Bribie Island Road,at Bribie Island Bridge,SANDSTONE POINT,2020/02/26 05:00:00+00,1,"Bribie Island Rd at Bribie Island Bridge, SANDSTONE POINT",DWCP,26298104-f092-49cb-b642-5288ddf1c725
17030888.03,-3145903.556,526,BUR_016,Open,Flooded,Deception Bay Road,at Tallowwood Drive,DECEPTION BAY,2021/11/30 18:15:00+00,1,"Deception Bay Road at Tallowwood Drive, DECEPTION BAY",DWCP,ef267399-e249-4ee1-9362-fd89fa55848e
17029319.29,-3142478.974,527,BUR_021,Open,Flooded,Morayfield Road,at Burpengary Creek,BURPENGARY,2022/03/01 09:15:00+00,1,"Morayfield Road at Burpengary Creek, BURPENGARY",DWCP,536aaf74-5be9-43ef-87c5-1b602fe1fc85
17029775.47,-3145894.061,528,BUR_043,Open,Flooded,Old Gympie Road,Intersection with New Settlement Road,BURPENGARY,2020/02/26 05:00:00+00,1,"Old Gympie Road at New Settlement Road, BURPENGARY",DWCP,4646db76-f389-41a6-a49e-a74f2901c56e
17029684.47,-3144798.439,529,BUR_042,Open,Flooded,Old Gympie Road,Intersection with Pitt Road,BURPENGARY,2020/02/26 05:00:00+00,1,"Old Gympie Road at intersection with Pitt Road, BURPENGARY",DWCP,226292df-0a60-4a56-8e40-54d5080ba11a
17007229.63,-3171400.525,530,LPR_012,Open,Flooded,Mount Nebo Road, ,MOUNT NEBO,2020/02/26 05:00:00+00,1,"Mount Nebo Road, MOUNT NEBO",DWCP,d4ed0c1e-8b45-4bf5-aa8f-85ec93bdd2cb
17036787.59,-3150759.677,531,HAY_020,Open,Flooded,Anzac Avenue,at Salt Water Creek near Finnegan Street,MANGO HILL,2022/02/27 22:15:00+00,1,"Anzac Avenue at Saltwater Creek near Finnegan Street, MANGO HILL",DWCP,fb446c94-76c1-4d00-aa75-0d84485ee596
17006671.64,-3168064.207,532,LPR_081,Open,Flooded,Mount Glorious Road,at beginning of steep ascent,MOUNT NEBO,2020/02/26 05:00:00+00,1,"Mount Glorious Road at Beginning of Steep ascent, MOUNT NEBO",DWCP,03b6e557-26cb-4548-b175-fc31b601494b
17029338.62,-3130600.14,533,CAB_089,Open,Flooded,Bruce Highway,at King John Creek,CABOOLTURE,2020/02/26 05:00:00+00,1,"Bruce Highway, CABOOLTURE",DWCP,858f24bc-1372-41ba-8eda-83d933e3a0f5
17027093.43,-3156224.627,534,LPR_079,Open,Flooded,Dayboro Road,at bridge over Sideling Creek,WHITESIDE,2020/02/26 05:00:00+00,1,"Dayboro Road at bridge over Sideling Creek, WHITESIDE",DWCP,94908626-b55e-4d0b-96c0-1d4eff4ac56e
17029726.72,-3134232.013,535,CAB_082,Open,Flooded,Bribie Island Road,at Aerodrome Road,CABOOLTURE,2020/02/26 05:00:00+00,1,"Bribie Island Road at Aerodrome Road, CABOOLTURE",DWCP,511a6437-f058-4865-9eea-40181c6c9561
17036048.71,-3148971.931,536,BUR_005,Open,Flooded,Deception Bay Road,near Webster Road,DECEPTION BAY,2020/02/26 05:00:00+00,1,"Deception Bay Road near Webster Road, DECEPTION BAY",DWCP,3cd26f20-0cbf-4f80-9f6b-44e9f8fe24a0
17026368.41,-3134696.431,537,CAB_075,Open,Flooded,Morayfield Road,at Caboolture River,CABOOLTURE,2022/02/27 14:00:00+00,1,Morayfield Road,DWCP,45b9732c-0023-472e-b3e2-db65446b0070
17026013.39,-3128598.312,538,CAB_088,Open,Flooded,Beerburrum Road,at McConachy Road,ELIMBAH,2022/02/27 03:15:00+00,1,Beerburrum Road,DWCP,2c16fe32-c4ae-4ee4-86cb-fa3d380dd09d
17023586.15,-3172564.264,539,BCC_008,Open,Flooded,Samford Road,near Rangeleigh Street intersection,FERNY HILLS,2020/02/26 05:00:00+00,1,"Samford Road near Rangeleigh Street intersection, FERNY HILLS",DWCP,02b17939-d778-4a65-ade0-b04dfb6a1e4c
17030691.02,-3161600.029,540,LPR_050,Open,Flooded,Gympie Road,at Coulthards Creek,STRATHPINE,2022/02/26 01:45:00+00,1,"Gympie Road at Coulthards Creek, STRATHPINE",DWCP,f7b4b9ae-2dd8-46a0-bfe4-3f73edea78c8
17026138.34,-3137044.96,541,CAB_077,Open,Flooded,Morayfield Road,at Sheepstation Creek,MORAYFIELD,2021/11/30 09:00:00+00,1,Morayfield Road,DWCP,55f62950-704e-4aef-8001-f9e2423748f1
17035554.84,-3152290.973,542,HAY_011,Open,Flooded,Anzac Avenue,near Kinsellas Road East,MANGO HILL,2021/03/22 00:45:00+00,1,"Anzac Avenue near Kinsellas Road East, MANGO HILL",DWCP,4e2f6e8d-475d-420b-9284-c009dcc24ed3
17037144.2,-3139327.816,543,CAB_041,Open,Flooded,Beachmere Road,near Egan Avenue,BEACHMERE,2022/03/03 03:50:00+00,1,"Beachmere Road near Egan Avenue, BEACHMERE",DWCP,aae20acf-b6a9-4fad-a458-b66e55362cd6
17028312.27,-3140769.384,544,CAB_015,Open,Flooded,Morayfield Road,at Gleeson Road,BURPENGARY,2020/02/26 05:00:00+00,1,Morayfield Road,DWCP,f757e7cc-5236-426a-9350-ffde3a0042e5
17008965.15,-3169128.23,545,LPR_080,Open,Flooded,Mt Glorious (PEI) Rd - Samford to Mt Nebo,Rockslip,MOUNT NEBO,2020/02/26 05:00:00+00,1,"Mt Glorious (PEI) Rd Samford to Mt Nebo, MOUNT NEBO",DWCP,478e1869-6a16-460c-a3b4-1c29b6149c53
17041328.12,-3153168.324,546,HAY_029,Open,Flooded,Snook Street,between Macdonnell Rd and Duffield Rd,CLONTARF,2020/02/26 05:00:00+00,1,"Snook Street between Macdonnell Rd and Duffield Rd, CLONTARF",DWCP,4ef01214-13f7-4a03-901d-63a18efc9681
17031745.97,-3135438.283,547,CAB_101,Open,Flooded,Beachmere Road,at Old Beachmere Road,CABOOLTURE,2022/02/28 14:00:00+00,1,"Beachmere Road at Old Beachmere Road, CABOOLTURE",DWCP,3ea41158-729d-4975-b7d8-4434d70667a5
17036177.34,-3127324.921,548,PUM_019,Open,Flooded,Pumicestone Road,near Bonney Road,TOORBUL,2022/02/27 21:45:00+00,1,"Pumicestone Road near Bonney Road, TOORBUL",DWCP,e063b2d4-e646-4ef1-8b3b-8e5c8156a4a4
16995247.13,-3115228.357,549,STA_028,Open,Flooded,D'Aguilar Highway,at Kilcoy Bridge,STONY CREEK,2020/02/26 05:00:00+00,1,"D'Aguilar Highway and Kilcoy Bridge, STONY CREEK",DWCP,c6291c48-2b3f-4025-93e1-1a861af8b671
17043758.27,-3154127.803,550,RED_007,Open,Flooded,Oxley Avenue,at Duffield Road,MARGATE,2020/02/26 05:00:00+00,1,"Oxley Avenue at Duffield Road, MARGATE",DWCP,766f7f88-0d83-42b3-ae65-622bb24bdb28
17005358.53,-3115447.995,551,STA_029,Open,Flooded,D'Aguilar Highway,at Stanley River,WOODFORD,2022/05/15 05:15:00+00,1,D'Aguilar Highway,DWCP,2601ef45-39c0-4873-9293-23469f039f49
17019209.33,-3170210.553,552,LPR_086,Open,Flooded,Mount Glorious Road,near Samford Road,SAMFORD VILLAGE,2020/02/26 05:00:00+00,1,"Mount Glorious Road / Samford Road, SAMFORD VILLAGE",DWCP,12abc008-7fe8-4ce8-8cb5-e80ef3789aad
17006220.88,-3167404.988,553,LPR_087,Open,Flooded,Mount Glorious Road,at the intersection of Mount Nebo Road,MOUNT NEBO,2020/02/26 05:00:00+00,1,"Mount Glorious Road at the intersection of Mount Nebo Road, MOUNT NEBO",DWCP,df255f12-349d-4798-af88-b6ea02ca6421
17003872.87,-3163135.496,554,LPR_088,Open,Flooded,Mount Glorious Road,at intersection with Alex Road ,MOUNT GLORIOUS,2020/02/26 05:00:00+00,1,"Mount Glorious Road at the intersection with Alex Road, MOUNT GLORIOUS",DWCP,8e51f01c-11ef-4c09-99f8-f575ace147d5
17033929.96,-3157795.592,555,LPR_089,Open,Flooded,Bruce Highway,at on ramp off Dohles Rocks Road,GRIFFIN,2022/05/11 11:30:00+00,1,Bruce Highway,DWCP,c3693206-2235-4dce-afc5-5aad9f93690b
17029366.94,-3131493.674,556,CAB_109,Open,Flooded,Bruce Highway,at Lagoon Creek,CABOOLTURE,2020/02/26 05:00:00+00,1,Bruce Highway,DWCP,e6052090-ffec-4809-ba68-83532129249b
17048852.11,-3132234.22,557,Temp 10/30,Open,Flooded,Welsby Parade,Between Charlotte Avenue and Wattle Avenue,BONGAREE,2017/11/07 14:00:00+00,0,"Welsby Parade, Bongaree between Charlotte Avenue and Wattle Avenue",OPS,0376973d-6db3-4172-a539-8f27798645e5
17027019.24,-3148098.638,558,Temp 10/30,Open,Flooded,Oakey Flat Road,Between Windemere Avenue and OMara Road,NARANGBA,2017/11/07 14:00:00+00,0,"Oakey Flat Road, between Windemere Ave and OMara Road, Narangba",OPS,e8dae895-8d34-40ea-bde9-8418d9dd3f87
17031605.7,-3158921.372,559,Temp 10/30,Open,Flooded,Lawnton Pocket Road,At Bells Pocket Road,LAWNTON,2022/03/03 07:00:00+00,0,Lawnton Pocket Road,OPS,8a08114f-5098-4c78-9f88-2fc83e73500e
17028726.84,-3138499.876,560,Temp 10/30,Open,Flooded,Grogan Road,At 3 Grogran Road,MORAYFIELD,2017/11/07 14:00:00+00,0,"3 Grogan Road, Morayfield",OPS,b1928f67-6698-47ab-a009-538260aa0883
17026547.8,-3135314.138,561,Temp 10/30,Open,Flooded,Market Drive,At roundabout of Dickson Road,CABOOLTURE SOUTH,2017/11/07 14:00:00+00,0,"Market Drive, Caboolture South",OPS,f3adb010-15ca-400a-a286-a4ab253ce86b
17027846.85,-3136885.985,562,Temp 10/30,Open,Flooded,Devine Court,West side of Church,MORAYFIELD,2017/11/07 14:00:00+00,0,"Devine Court, Morayfield",OPS,0258c14e-59e7-44de-b74c-214cbbc47a25
17054109.94,-3132394.825,563,Temp 10/30,Open,Obstruction,Fairway Avenue,Path between Fairway Ave and First Ave,WOORIM,2017/10/29 14:00:00+00,0,"Fairway Avenue, Woorim - Bike Path",OPS,62bb49c2-0580-4643-b06d-2a38a3ad184b
17026709.02,-3166965.81,564,Temp 10/30,Open,Flooded,Birmingham Street,Birmingham Street,EATONS HILL,2017/11/07 14:00:00+00,0,"Birmingham Street, Eatons Hill",OPS,36be83b9-da94-4d4f-9278-3dcdaaa48421
17027216.57,-3171827.975,565,Temp 10/30,Open,Flooded,Bunya Road,At Arlington Park and William Scott Park,ARANA HILLS,2020/02/26 05:00:00+00,0,"Bunya Road, Arana Hills",OPS,dc752880-ec27-4ecc-81e7-c5bed31fa1c2
17022750.62,-3167427.979,566,171103,Open,Road Works,Bunya Road & Heather Anne Drive,Closed for Road Works - 4 November to 22 December,DRAPER,2020/02/26 05:00:00+00,0,Bunya Road at Heather Anne Drive,OPS,2488e3f0-cb47-4327-8df1-c353543e3f97
17044532.05,-3147411.511,567,2/01/2018,Open,Flooded,Second Avenue,,SCARBOROUGH,2020/02/26 05:00:00+00,0,"Second Avenue, Scarborough",OPS,367c71bb-9f18-4c99-aa8d-38b5015480ab
17044390.83,-3147434.054,568,3/01/2018,Open,Flooded,Reef Point Esplanade,,SCARBOROUGH,2020/12/14 01:00:00+00,0,Entire length,OPS,4636c391-5a2f-4d6f-baab-3683293f335d
17044462.78,-3147513.477,569,3/01/2018,Open,Flooded,Third Avenue,,SCARBOROUGH,2020/02/26 05:00:00+00,0,"Third Avenue, Scarborough",OPS,c92c0e32-b392-4338-8b01-e50560ca7313
17039938.37,-3150086.672,570,PMC,Open,Road Works,Nathan Road,Bet. Pegasus St & Wirraway Dr - culvert upgrade,ROTHWELL,2018/05/28 04:00:00+00,0,Nathan Road Rothwell - Part Road Closure - est. until 01/06/18,OPS,aa9ac245-88d4-43a5-9391-db8d7e19a474
17016118.43,-3128666.84,571,TEMP240218,Open,Flooded,Devit Road,Power lines down,WAMURAN,2020/02/26 05:00:00+00,0,Devit Road Wamuran,OPS,5d956256-5de7-46ab-8bcc-eafbce304ca6
17027048.33,-3156864.69,572,Temp 2703,Open,Flooded,Youngs Crossing Road,Closed due to North Pine Dam Release,JOYNER,2020/02/26 05:00:00+00,0,"Youngs Crossing Road, At Sideling Creek",OPS,7d1f35ca-fe19-49b6-bd32-922ff16cb4ab
17027042.29,-3156874.943,573,LPR_019,Open,Flooded,Youngs Crossing Road,at North Pine River,PETRIE,2022/10/24 19:50:00+00,0,Youngs Crossing Road at North Pine River,OPS,e21244f8-0d0c-495b-9ce5-f58de9be1e25
17033913.47,-3157405.694,574,PMC,Open,Road Works,Goodrich Road East,Bet. Dohles Rocks Rd & White Ibis Dr - Road Works,GRIFFIN,2018/08/03 06:00:00+00,0,Goodrich Road East - Part Road Closure - est. until 03/08/18,OPS,49c81099-47bf-4b05-968d-679c428c730f
17028350.24,-3166827.917,575,PMC105099,Open,Road Works,Wruck Crescent,Outside Shopping Centre - Crossing Upgrade,ALBANY CREEK,2020/02/26 05:00:00+00,0,Wruck Crescent - Full/Part Road Closure - Est Until 29/06/18,OPS,def6a81d-6993-42b1-b87a-0e8ad92da718
17044427.18,-3150150.986,576,PMC103565,Open,Road Works,Oxley Avenue,Intersection Oxley Ave & Frank St-Drainage Upgrade,SCARBOROUGH,2020/02/26 05:00:00+00,0,Oxley Ave - Road Closure - Est. 02/07/18 to 13/07/18,OPS,df5971d3-c32a-4452-a5c2-e383ec4a1dde
17028751.28,-3172980.535,577,PMC,Open,Road Works,Camelia Avenue,Bet. Mirbella St & Pavonia St - Road Works,EVERTON HILLS,2018/07/27 05:00:00+00,0,Camelia Ave - Part Road Closure (night) - Est. until 19/10/18,OPS,5a0c0ec9-db4a-42e8-b8f6-209e994a6fc9
17027550.35,-3158763.74,578,PMC,Open,Road Works,Todds Road,Bet. Isis Rd and 214 Todds Rd - Road Works,LAWNTON,2018/07/27 05:30:00+00,0,Todds Road - Part Road Closure - Est. until 24/08/2018,OPS,92eb1be2-9193-4e74-9ec3-f7eaa38796c0
17043981.35,-3149911.814,579,PMC,Open,Road Works,Scarborough Road,Bet. Eversleigh Rd & Griffith Rd - Road Works,SCARBOROUGH,2018/07/27 05:30:00+00,0,Scarborough Rd - Part Road Closure - Est. until 28/09/2018,OPS,9e8b7f62-7ca0-432c-9124-1e3ad9173307
17026137.94,-3171217.013,580,PMC,Open,Road Works,Bunya Road,Jinker Track Intersection - Road Works,BUNYA,2018/07/27 05:30:00+00,0,Bunya Road - Part Road Closure - Est. until 17/08/2018,OPS,80e3ffb5-e47f-4b8b-8819-371f6c4139e6
17047953.84,-3131258.854,581,PMC,Open,Road Works,Marine Parade,Carpark & Footpath Construction,BELLARA,2018/08/03 02:00:00+00,0,Marine Parade - Part Road Closure - Est. Until 11/09/2018,OPS,a98494bf-e913-4d47-ad1a-e456c44317bb
17007906.81,-3172475.173,582,PMC,Open,Road Works,Mount Nebo Road,Road Closure 06/08/18 to 10/08/18 - 8am to 4.30pm,MOUNT NEBO,2018/08/03 02:30:00+00,0,Mount Nebo Road - Bet. Forestry Rd & Goat Track,OPS,8768af88-cf95-4e2f-8548-c7c07df51201
17028354.26,-3168288.078,583,PMC,Open,Road Works,Albany Forest Drive,Traffic Signal Modifications - Speed reduced to 40,ALBANY CREEK,2020/02/26 05:00:00+00,0,Albany Forest Drive & Jagora Drive Intersection,OPS,682a3145-8622-4d88-9539-d76dcc576832
17015367.73,-3156243.459,584,TEMP121018,Open,Road Works,Mount Samson Road,Closed due to road condition - Duration 6 Weeks,SAMSONVALE,2020/02/26 05:00:00+00,0,"Mount Samson Road, between Kriesch Road and Hipathites Road",OPS,dfd10db9-43e4-4528-b909-57c3fb61b03c
17026081.82,-3162968.129,585,TEMP211018,Open,Flooded,Lowan Street,,WARNER,2020/02/26 05:00:00+00,0,"Lowan Street, Warner",OPS,d086e4cc-539c-4c5c-9306-f9929ee0e145
17021149.52,-3125369.288,586,TEMP291118,Open,Smoke,"King Road, from Powell to Bowden Roads",Closed Due to Fire,WAMURAN,2020/02/26 05:00:00+00,0,"King Road, Wamuran",OPS,9854f663-b047-46bb-b5ab-0b4f06415809
